Filename,Resource location,Errors,Parse,"Evaluator(modules=ModuleManager(execution_count=249), entrypoint=['dnl:*', '*:main', 'reapermc:core'])",DeferHandler(runtime=<bolt.runtime.Runtime object at 0x000001C1FF731C90>),Lint,Transform,Optimize,Check,Serialize 
src\data\dnl\modules\tag\blocks.bolt,dnl:tag/blocks,0,0.895,0.026,0.602,0.003,0.689,0.003,0.006,0.009
src\data\dnl\modules\tag\entity_types.bolt,dnl:tag/entity_types,0,0.951,0.020,0.735,0.003,1.087,0.003,0.006,0.009
src\data\dnl\modules\tag\items.bolt,dnl:tag/items,0,0.519,0.018,0.254,0.003,0.404,0.003,0.006,0.009
src\data\dnl\modules\main.bolt,dnl:tick/living,0,nan,nan,nan,nan,nan,0.003,0.020,0.028
src\data\dnl\modules\util\monolith.bolt,dnl:tick/technical,0,nan,nan,nan,nan,nan,0.003,0.020,0.028
src\data\dnl\modules\util\text.bolt,dnl:util/air_text,0,nan,nan,nan,nan,nan,0.003,3.218,3.310
src\data\dnl\modules\util\armor.bolt,dnl:util/armor,0,0.541,0.071,0.198,0.003,0.555,0.003,0.008,0.012
src\data\dnl\modules\item\heavy_iron_armor.bolt,dnl:util/armor/wearing_full_armor_listener,0,nan,nan,nan,nan,nan,0.003,0.056,0.074
src\data\dnl\modules\item\crown_of_olympus.bolt,dnl:util/armor/wearing_helmet_listener,0,nan,nan,nan,nan,nan,0.003,0.056,0.073
src\data\dnl\modules\main.bolt,dnl:util/assign_id,0,nan,nan,nan,nan,nan,0.003,0.115,0.149
src\data\dnl\modules\util\chests.bolt,dnl:util/chests,0,0.565,0.022,0.271,0.003,0.505,0.003,0.008,0.013
src\data\dnl\modules\util\chests.bolt,dnl:util/chests/player_interacted_chest,0,nan,nan,nan,nan,nan,0.003,0.170,0.340
src\data\dnl\modules\mechanic\spawner_chest_list.bolt,dnl:util/chests/player_interacted_spawner_chest,0,nan,nan,nan,nan,nan,0.003,0.020,0.030
src\data\dnl\modules\util\consume_item.bolt,dnl:util/consume_item,0,0.508,0.019,0.260,0.003,0.540,0.003,0.009,0.013
src\data\dnl\modules\item\forbidden_apple.bolt,dnl:util/consume_item/listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.032
src\data\dnl\modules\util\consume_item.bolt,dnl:util/consume_item/trigger,0,nan,nan,nan,nan,nan,0.003,0.244,0.360
src\data\dnl\modules\util\death.bolt,dnl:util/death,0,1.509,0.014,0.124,0.003,0.520,0.003,0.021,0.028
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/death/listener,0,nan,nan,nan,nan,nan,0.003,0.220,0.394
src\data\dnl\modules\util\dev_marker.bolt,dnl:util/dev_marker,0,1.091,0.195,0.566,0.003,1.077,0.003,0.007,0.010
src\data\dnl\modules\util\entity_effect.bolt,dnl:util/entity_effect,0,0.565,0.069,0.214,0.003,0.904,0.003,0.008,0.011
src\data\dnl\modules\effect\hastening.bolt,dnl:util/entity_effect/listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.030
src\data\dnl\modules\util\entity_effect.bolt,dnl:util/entity_effect/living,0,nan,nan,nan,nan,nan,0.003,0.084,0.105
src\data\dnl\modules\util\entity_effect.bolt,dnl:util/entity_effect/main,0,nan,nan,nan,nan,nan,0.003,0.061,0.078
src\data\dnl\modules\util\entity_effect.bolt,dnl:util/entity_effect/marker,0,nan,nan,nan,nan,nan,0.003,0.074,0.096
src\data\dnl\modules\util\entity_effect.bolt,dnl:util/entity_effect/marker_reset,0,nan,nan,nan,nan,nan,0.003,0.077,0.105
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching,0,7.808,0.087,7.521,0.003,14.199,0.003,0.008,0.011
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/get_shield,0,nan,nan,nan,nan,nan,0.003,0.204,0.275
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/id/assign,0,nan,nan,nan,nan,nan,0.003,1.611,2.234
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/id/next_bit,0,nan,nan,nan,nan,nan,0.003,0.108,0.131
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/id/remove_tags,0,nan,nan,nan,nan,nan,0.003,0.364,0.659
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/on_hit/find_target_id,0,nan,nan,nan,nan,nan,0.003,1.411,2.406
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/on_hit/reward,0,nan,nan,nan,nan,nan,0.003,0.239,0.351
src\data\dnl\modules\item\ancient_shield.bolt,dnl:util/entity_hit_matching/on_hit_attacker_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.027
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/on_hit_target_data,0,nan,nan,nan,nan,nan,0.003,0.144,0.191
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/entity_hit_matching/on_hit_target_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.035
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/on_hurt/find_target_id,0,nan,nan,nan,nan,nan,0.003,1.488,2.554
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/on_hurt/reward,0,nan,nan,nan,nan,nan,0.003,0.774,1.070
src\data\dnl\modules\entity\frost_watcher.bolt,dnl:util/entity_hit_matching/on_hurt_attacker_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.035
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/on_hurt_id_check,0,nan,nan,nan,nan,nan,0.003,0.087,0.139
src\data\dnl\modules\entity\frost_watcher.bolt,dnl:util/entity_hit_matching/on_hurt_target_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.029
src\data\dnl\modules\item\ancient_axe.bolt,dnl:util/entity_hit_matching/on_pre_hit_attacker_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.028
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/set_defaults,0,nan,nan,nan,nan,nan,0.003,0.074,0.094
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/using_shield/false,0,nan,nan,nan,nan,nan,0.003,0.028,0.038
src\data\dnl\modules\util\entity_hit_matching.bolt,dnl:util/entity_hit_matching/using_shield/true,0,nan,nan,nan,nan,nan,0.003,0.047,0.070
src\data\dnl\modules\util\monolith.bolt,dnl:util/entity_item_frame_tick_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.028
src\data\dnl\modules\util\mob.bolt,dnl:util/entity_marker_tick_listener,0,nan,nan,nan,nan,nan,0.003,0.024,0.032
src\data\dnl\modules\entity\angry_bee.bolt,dnl:util/entity_mob_tick_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.033
src\data\dnl\modules\config\marker_visibility.bolt,dnl:util/entity_player_tick_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.031
src\data\dnl\modules\effect\raining_soul.bolt,dnl:util/entity_snowball_tick_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.035
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/entity_tnt_tick_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.032
src\data\dnl\modules\util\goat_horn.bolt,dnl:util/goat_horn,0,0.550,0.039,0.219,0.003,0.544,0.003,0.008,0.011
src\data\dnl\modules\util\goat_horn.bolt,dnl:util/goat_horn/on_player_use_horn,0,nan,nan,nan,nan,nan,0.003,0.220,0.284
src\data\dnl\modules\item\ominous_horn.bolt,dnl:util/goat_horn_listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.028
src\data\dnl\modules\util\dev_marker.bolt,dnl:util/height_adjuster/main,0,nan,nan,nan,nan,nan,0.003,0.134,0.286
src\data\dnl\modules\util\item.bolt,dnl:util/item,0,nan,0.017,0.009,0.003,0.022,0.003,0.008,0.021
src\data\dnl\modules\util\item_entity.bolt,dnl:util/item_entity,0,0.647,0.061,0.311,0.003,1.092,0.003,0.008,0.011
src\data\dnl\modules\util\item_entity.bolt,dnl:util/item_entity/id,0,nan,nan,nan,nan,nan,0.003,0.056,0.074
src\data\dnl\modules\util\item_entity.bolt,dnl:util/item_entity/init,0,nan,nan,nan,nan,nan,0.003,0.061,0.088
src\data\dnl\modules\util\death.bolt,dnl:util/item_entity/listener,0,nan,nan,nan,nan,nan,0.003,0.020,0.033
src\data\dnl\modules\util\item_entity.bolt,dnl:util/item_entity/save_data,0,nan,nan,nan,nan,nan,0.003,0.127,0.206
src\data\dnl\modules\util\item_entity.bolt,dnl:util/item_entity/tick,0,nan,nan,nan,nan,nan,0.003,0.105,0.153
src\data\dnl\modules\util\dev_marker.bolt,dnl:util/marker_killer/main,0,nan,nan,nan,nan,nan,0.003,0.140,0.295
src\data\dnl\modules\util\mob.bolt,dnl:util/mob,0,nan,0.017,1.895,0.003,5.196,0.003,0.021,0.047
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign,0,nan,nan,nan,nan,nan,0.003,0.715,1.002
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign_0,0,nan,nan,nan,nan,nan,0.003,0.093,0.141
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign_1,0,nan,nan,nan,nan,nan,0.003,0.088,0.136
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign_2,0,nan,nan,nan,nan,nan,0.003,0.088,0.137
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign_3,0,nan,nan,nan,nan,nan,0.003,0.087,0.141
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign_4,0,nan,nan,nan,nan,nan,0.003,0.088,0.134
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign_5,0,nan,nan,nan,nan,nan,0.003,0.088,0.134
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign_6,0,nan,nan,nan,nan,nan,0.003,0.088,0.134
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign_7,0,nan,nan,nan,nan,nan,0.003,0.087,0.134
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign_8,0,nan,nan,nan,nan,nan,0.003,0.089,0.134
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/assign_9,0,nan,nan,nan,nan,nan,0.003,0.088,0.134
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/bossbar/remove_0,0,nan,nan,nan,nan,nan,0.003,0.075,0.108
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/bossbar/remove_1,0,nan,nan,nan,nan,nan,0.003,0.071,0.106
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/bossbar/remove_2,0,nan,nan,nan,nan,nan,0.003,0.073,0.108
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/bossbar/remove_3,0,nan,nan,nan,nan,nan,0.003,0.071,0.105
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/bossbar/remove_4,0,nan,nan,nan,nan,nan,0.003,0.071,0.109
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/bossbar/remove_5,0,nan,nan,nan,nan,nan,0.003,0.071,0.105
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/bossbar/remove_6,0,nan,nan,nan,nan,nan,0.003,0.071,0.105
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/bossbar/remove_7,0,nan,nan,nan,nan,nan,0.003,0.073,0.105
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/bossbar/remove_8,0,nan,nan,nan,nan,nan,0.003,0.071,0.105
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/bossbar/remove_9,0,nan,nan,nan,nan,nan,0.003,0.071,0.105
src\data\dnl\modules\util\mob.bolt,dnl:util/mob/bossbar/remove_by_range,0,nan,nan,nan,nan,nan,0.003,0.515,0.765
src\data\dnl\modules\entity\angry_bee.bolt,dnl:util/mob/jigsaw/angry_bee,0,nan,nan,nan,nan,nan,0.003,0.306,0.451
src\data\dnl\modules\entity\bee_nest.bolt,dnl:util/mob/jigsaw/bee_nest,0,nan,nan,nan,nan,nan,0.003,0.302,0.407
src\data\dnl\modules\entity\bee_swarm.bolt,dnl:util/mob/jigsaw/bee_swarm,0,nan,nan,nan,nan,nan,0.003,0.294,0.419
src\data\dnl\modules\entity\camp_chief.bolt,dnl:util/mob/jigsaw/camp_chief,0,nan,nan,nan,nan,nan,0.003,0.299,0.428
src\data\dnl\modules\entity\plains_castle_mob.bolt,dnl:util/mob/jigsaw/castle_merchant,0,nan,nan,nan,nan,nan,0.003,0.298,0.415
src\data\dnl\modules\entity\chaos_spawner.bolt,dnl:util/mob/jigsaw/chaos_spawner,0,nan,nan,nan,nan,nan,0.003,0.299,0.411
src\data\dnl\modules\entity\temple_of_tears_mob.bolt,dnl:util/mob/jigsaw/chief_skeleton_melee,0,nan,nan,nan,nan,nan,0.003,0.304,0.386
src\data\dnl\modules\entity\temple_of_tears_mob.bolt,dnl:util/mob/jigsaw/chief_skeleton_range,0,nan,nan,nan,nan,nan,0.003,0.296,0.387
src\data\dnl\modules\entity\temple_of_tears_mob.bolt,dnl:util/mob/jigsaw/chief_witch,0,nan,nan,nan,nan,nan,0.003,0.297,0.381
src\data\dnl\modules\entity\cleric_z.bolt,dnl:util/mob/jigsaw/cleric_z,0,nan,nan,nan,nan,nan,0.003,0.302,0.413
src\data\dnl\modules\entity\cleric_z_villager.bolt,dnl:util/mob/jigsaw/cleric_z_villager,0,nan,nan,nan,nan,nan,0.003,0.297,0.415
src\data\dnl\modules\entity\forgotten_iron_golem.bolt,dnl:util/mob/jigsaw/forgotten_iron_golem,0,nan,nan,nan,nan,nan,0.003,0.299,0.416
src\data\dnl\modules\entity\frost_watcher.bolt,dnl:util/mob/jigsaw/frost_watcher,0,nan,nan,nan,nan,nan,0.003,0.299,0.414
src\data\dnl\modules\entity\watcher_camp_mob.bolt,dnl:util/mob/jigsaw/frost_watcher_farmer,0,nan,nan,nan,nan,nan,0.003,0.298,0.395
src\data\dnl\modules\entity\watcher_camp_mob.bolt,dnl:util/mob/jigsaw/frost_watcher_gardener,0,nan,nan,nan,nan,nan,0.003,0.297,0.378
src\data\dnl\modules\entity\watcher_camp_mob.bolt,dnl:util/mob/jigsaw/frost_watcher_guard,0,nan,nan,nan,nan,nan,0.003,0.298,0.386
src\data\dnl\modules\entity\watcher_camp_mob.bolt,dnl:util/mob/jigsaw/frost_watcher_guard_jokey,0,nan,nan,nan,nan,nan,0.003,0.297,0.382
src\data\dnl\modules\entity\watcher_camp_mob.bolt,dnl:util/mob/jigsaw/frost_watcher_miner,0,nan,nan,nan,nan,nan,0.003,0.296,0.380
src\data\dnl\modules\entity\watcher_camp_mob.bolt,dnl:util/mob/jigsaw/frost_watcher_pumpkin,0,nan,nan,nan,nan,nan,0.003,0.297,0.383
src\data\dnl\modules\entity\watcher_camp_mob.bolt,dnl:util/mob/jigsaw/frost_watcher_stray,0,nan,nan,nan,nan,nan,0.003,0.299,0.380
src\data\dnl\modules\entity\watcher_camp_mob.bolt,dnl:util/mob/jigsaw/frost_watcher_sword,0,nan,nan,nan,nan,nan,0.003,0.296,0.377
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_angry_bee,0,nan,nan,nan,nan,nan,0.003,0.299,0.410
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_birthday_boy,0,nan,nan,nan,nan,nan,0.003,0.295,0.405
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_bob,0,nan,nan,nan,nan,nan,0.003,0.296,0.405
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_creeper,0,nan,nan,nan,nan,nan,0.003,0.295,0.417
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_drowned_sword,0,nan,nan,nan,nan,nan,0.003,0.294,0.408
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_drowned_sword_baby,0,nan,nan,nan,nan,nan,0.003,0.295,0.408
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_drowned_trident,0,nan,nan,nan,nan,nan,0.003,0.297,0.417
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_evoker,0,nan,nan,nan,nan,nan,0.003,0.295,0.408
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_floating_carved_pumpkin,0,nan,nan,nan,nan,nan,0.003,0.295,0.412
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_floating_jack_o_lantern,0,nan,nan,nan,nan,nan,0.003,0.299,0.415
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_guardian,0,nan,nan,nan,nan,nan,0.003,0.296,0.411
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_moving_armor_stand_chain,0,nan,nan,nan,nan,nan,0.003,0.296,0.408
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_moving_armor_stand_diamond,0,nan,nan,nan,nan,nan,0.003,0.296,0.408
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_moving_armor_stand_iron,0,nan,nan,nan,nan,nan,0.003,0.297,0.409
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_pillager,0,nan,nan,nan,nan,nan,0.003,0.296,0.408
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_pillager_chief,0,nan,nan,nan,nan,nan,0.003,0.296,0.407
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_pufferfish,0,nan,nan,nan,nan,nan,0.003,0.297,0.408
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_pumpkin,0,nan,nan,nan,nan,nan,0.003,0.302,0.406
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_pumpkin_skeleton,0,nan,nan,nan,nan,nan,0.003,0.296,0.410
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_pumpkin_skeleton_flame,0,nan,nan,nan,nan,nan,0.003,0.297,0.410
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_ravager_evoker,0,nan,nan,nan,nan,nan,0.003,0.301,0.402
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_slime,0,nan,nan,nan,nan,nan,0.003,0.296,0.410
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_steven,0,nan,nan,nan,nan,nan,0.003,0.296,0.408
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_stray,0,nan,nan,nan,nan,nan,0.003,0.297,0.417
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_stray_pumpkin,0,nan,nan,nan,nan,nan,0.003,0.295,0.409
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_vindicator,0,nan,nan,nan,nan,nan,0.003,0.295,0.409
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_vindicator_chief,0,nan,nan,nan,nan,nan,0.003,0.296,0.410
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_witch,0,nan,nan,nan,nan,nan,0.003,0.295,0.412
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_zombie_villager_1,0,nan,nan,nan,nan,nan,0.003,0.294,0.408
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_zombie_villager_baby_1,0,nan,nan,nan,nan,nan,0.003,0.297,0.411
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_zombie_villager_chief_1,0,nan,nan,nan,nan,nan,0.003,0.295,0.412
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_zombie_villager_miner_1,0,nan,nan,nan,nan,nan,0.003,0.295,0.410
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_zombie_villager_miner_2,0,nan,nan,nan,nan,nan,0.003,0.295,0.417
src\data\dnl\modules\entity\gallery_of_illusion_mob.bolt,dnl:util/mob/jigsaw/gallery_of_illusion_zombie_villager_miner_chief,0,nan,nan,nan,nan,nan,0.003,0.297,0.411
src\data\dnl\modules\entity\gray.bolt,dnl:util/mob/jigsaw/gray,0,nan,nan,nan,nan,nan,0.003,0.299,0.408
src\data\dnl\modules\entity\guardian_ghast.bolt,dnl:util/mob/jigsaw/guardian_ghast,0,nan,nan,nan,nan,nan,0.003,0.300,0.406
src\data\dnl\modules\entity\hunter_bow.bolt,dnl:util/mob/jigsaw/hunter_bow,0,nan,nan,nan,nan,nan,0.003,0.299,0.406
src\data\dnl\modules\entity\hunter_ghost.bolt,dnl:util/mob/jigsaw/hunter_ghost,0,nan,nan,nan,nan,nan,0.003,0.299,0.406
src\data\dnl\modules\entity\illusioner.bolt,dnl:util/mob/jigsaw/illusioner,0,nan,nan,nan,nan,nan,0.003,0.298,0.407
src\data\dnl\modules\entity\illusioner_minion.bolt,dnl:util/mob/jigsaw/illusioner_minion_1,0,nan,nan,nan,nan,nan,0.003,0.302,0.414
src\data\dnl\modules\entity\illusioner_minion.bolt,dnl:util/mob/jigsaw/illusioner_minion_2,0,nan,nan,nan,nan,nan,0.003,0.297,0.408
src\data\dnl\modules\entity\illusioner_minion.bolt,dnl:util/mob/jigsaw/illusioner_minion_3,0,nan,nan,nan,nan,nan,0.003,0.299,0.406
src\data\dnl\modules\entity\illusioner_minion.bolt,dnl:util/mob/jigsaw/illusioner_minion_4,0,nan,nan,nan,nan,nan,0.003,0.304,0.406
src\data\dnl\modules\entity\jack_and_lantern.bolt,dnl:util/mob/jigsaw/jack_and_lantern,0,nan,nan,nan,nan,nan,0.003,0.300,0.409
src\data\dnl\modules\entity\jack_and_lantern.bolt,dnl:util/mob/jigsaw/jack_and_lantern_spawn,0,nan,nan,nan,nan,nan,0.003,0.300,0.407
src\data\dnl\modules\entity\johnny.bolt,dnl:util/mob/jigsaw/johnny,0,nan,nan,nan,nan,nan,0.003,0.302,0.414
src\data\dnl\modules\entity\plains_labyrinth_mob.bolt,dnl:util/mob/jigsaw/labyrinth_baby_zombie,0,nan,nan,nan,nan,nan,0.003,0.298,0.423
src\data\dnl\modules\entity\plains_labyrinth_mob.bolt,dnl:util/mob/jigsaw/labyrinth_villager_cleric,0,nan,nan,nan,nan,nan,0.003,0.299,0.411
src\data\dnl\modules\entity\plains_labyrinth_mob.bolt,dnl:util/mob/jigsaw/labyrinth_villager_fletcher,0,nan,nan,nan,nan,nan,0.003,0.305,0.415
src\data\dnl\modules\entity\plains_labyrinth_mob.bolt,dnl:util/mob/jigsaw/labyrinth_villager_leatherworker,0,nan,nan,nan,nan,nan,0.003,0.298,0.410
src\data\dnl\modules\entity\plains_labyrinth_mob.bolt,dnl:util/mob/jigsaw/labyrinth_villager_mason,0,nan,nan,nan,nan,nan,0.003,0.298,0.407
src\data\dnl\modules\entity\plains_labyrinth_mob.bolt,dnl:util/mob/jigsaw/labyrinth_villager_toolsmith,0,nan,nan,nan,nan,nan,0.003,0.302,0.411
src\data\dnl\modules\entity\temple_of_tears_mob.bolt,dnl:util/mob/jigsaw/minion_charged_creeper,0,nan,nan,nan,nan,nan,0.003,0.312,0.379
src\data\dnl\modules\entity\temple_of_tears_mob.bolt,dnl:util/mob/jigsaw/minion_charged_creeper_poison,0,nan,nan,nan,nan,nan,0.003,0.296,0.380
src\data\dnl\modules\entity\temple_of_tears_mob.bolt,dnl:util/mob/jigsaw/minion_skeleton_melee,0,nan,nan,nan,nan,nan,0.003,0.296,0.383
src\data\dnl\modules\entity\temple_of_tears_mob.bolt,dnl:util/mob/jigsaw/minion_skeleton_range,0,nan,nan,nan,nan,nan,0.003,0.298,0.389
src\data\dnl\modules\entity\temple_of_tears_mob.bolt,dnl:util/mob/jigsaw/minion_skeleton_range_poison,0,nan,nan,nan,nan,nan,0.003,0.305,0.380
src\data\dnl\modules\entity\nautilus_guardian.bolt,dnl:util/mob/jigsaw/nautilus_guardian,0,nan,nan,nan,nan,nan,0.003,0.299,0.412
src\data\dnl\modules\entity\oasis_trident.bolt,dnl:util/mob/jigsaw/oasis_trident,0,nan,nan,nan,nan,nan,0.003,0.298,0.412
src\data\dnl\modules\entity\olympus_guard.bolt,dnl:util/mob/jigsaw/olympus_archer,0,nan,nan,nan,nan,nan,0.003,0.298,0.422
src\data\dnl\modules\entity\olympus_guard.bolt,dnl:util/mob/jigsaw/olympus_charger,0,nan,nan,nan,nan,nan,0.003,0.297,0.411
